Дата,Добыча воды за 2ч,Показания влагомера
2023-01-10 22:00:00,1.8339720000000002,0.1
2023-01-11 00:00:00,1.7236729999999993,0.1
2023-01-11 02:00:00,2.164072300000002,0.14
2023-01-11 04:00:00,2.1732515999999995,0.14
2023-01-11 06:00:00,2.2081448999999984,0.14
2023-01-11 08:00:00,2.1765107,0.09
2023-01-11 10:00:00,2.1263385000000015,0.09
2023-01-11 12:00:00,2.1305244999999995,0.09
2023-01-11 14:00:00,2.1820720999999996,0.08
2023-01-11 16:00:00,2.2524268000000007,0.08
2023-01-11 18:00:00,2.1118070999999996,0.08
2023-01-11 20:00:00,2.1240960000000007,0.08
2023-01-11 22:00:00,2.1257106000000006,0.12
2023-01-12 00:00:00,2.177288099999999,0.12
2023-01-12 02:00:00,1.5286739000000003,0.14
2023-01-12 04:00:00,1.5522636999999997,0.12
2023-01-12 06:00:00,1.5453217999999997,0.12
2023-01-12 08:00:00,1.532239800000001,0.09
2023-01-12 10:00:00,1.5270069999999987,0.09
2023-01-12 12:00:00,1.2308263,0.08
2023-01-12 14:00:00,1.5923326000000007,0.08
2023-01-12 16:00:00,1.7998088999999984,0.08
2023-01-12 18:00:00,1.584145800000001,0.09
2023-01-12 20:00:00,1.5889988,0.14
2023-01-12 22:00:00,1.5788918999999981,0.14
2023-01-13 00:00:00,1.523040200000001,0.14
2023-01-13 02:00:00,1.7027872000000013,0.14
2023-01-13 04:00:00,1.7600911999999989,0.14
2023-01-13 06:00:00,1.6330479999999994,0.12
2023-01-13 08:00:00,1.7102344000000007,0.14
2023-01-13 10:00:00,1.6845519999999985,0.14
2023-01-13 12:00:00,1.662651200000001,0.1
2023-01-13 14:00:00,1.6505175999999986,0.12
2023-01-13 16:00:00,1.699052000000001,0.12
2023-01-13 18:00:00,1.6987503999999995,0.12
2023-01-13 20:00:00,1.6327463999999994,0.11
2023-01-13 22:00:00,1.6708872000000008,0.11
2023-01-14 00:00:00,1.7180991999999995,0.11
2023-01-14 02:00:00,1.4412525,0.11
2023-01-14 04:00:00,1.4274149999999985,0.11
2023-01-14 06:00:00,1.4831749999999997,0.11
2023-01-14 08:00:00,1.4215930000000017,0.08
2023-01-14 10:00:00,1.3605029999999991,0.08
2023-01-14 12:00:00,1.4533065000000005,0.08
2023-01-14 14:00:00,1.419440499999999,0.09
2023-01-14 16:00:00,1.4731300000000007,0.09
2023-01-14 18:00:00,1.4340775000000008,0.09
2023-01-14 20:00:00,1.4728019999999982,0.08
2023-01-14 22:00:00,1.5584510000000014,0.08
2023-01-15 00:00:00,1.493506999999999,0.08
2023-01-15 02:00:00,1.4613000000000005,0.12
2023-01-15 04:00:00,1.3779999999999988,0.12
2023-01-15 06:00:00,1.5032600000000018,0.12
2023-01-15 08:00:00,1.4515199999999988,0.11
2023-01-15 10:00:00,1.399740000000001,0.11
2023-01-15 12:00:00,1.4208800000000001,0.1
2023-01-15 14:00:00,1.4359399999999989,0.09
2023-01-15 16:00:00,1.4746999999999995,0.09
2023-01-15 18:00:00,1.4400600000000003,0.09
2023-01-15 20:00:00,1.449240000000001,0.29
2023-01-15 22:00:00,1.37234,0.1
2023-01-16 00:00:00,1.4803600000000001,0.1
2023-01-16 02:00:00,1.8319859999999988,0.1
2023-01-16 04:00:00,1.836952000000002,0.1
2023-01-16 06:00:00,1.930785999999999,0.1
2023-01-16 08:00:00,1.8330000000000002,0.1
2023-01-16 10:00:00,1.879332000000001,0.1
2023-01-16 12:00:00,1.8527859999999998,0.1
2023-01-16 14:00:00,1.8175299999999992,0.09
2023-01-16 16:00:00,1.9180200000000012,0.09
2023-01-16 18:00:00,1.8879119999999991,0.09
2023-01-16 20:00:00,1.813214,0.19
2023-01-16 22:00:00,1.8156059999999996,0.19
2023-01-17 00:00:00,1.8949839999999998,0.19
2023-01-17 02:00:00,1.7144567999999998,0.18
2023-01-17 04:00:00,1.6783344000000002,0.18
2023-01-17 06:00:00,1.7027176000000004,0.18
2023-01-17 08:00:00,1.6867095999999995,0.1
2023-01-17 10:00:00,1.6676392000000002,0.1
2023-01-17 12:00:00,1.6600759999999997,0.08
2023-01-17 14:00:00,1.6906535999999996,0.08
2023-01-17 16:00:00,1.6278744000000003,0.08
2023-01-17 18:00:00,1.7401855999999998,0.09
2023-01-17 20:00:00,1.6046048000000002,0.13
2023-01-17 22:00:00,1.6851552000000003,0.13
2023-01-18 00:00:00,1.6828119999999995,0.13
2023-01-18 02:00:00,1.5457839999999994,0.13
2023-01-18 04:00:00,1.7241260000000003,0.13
2023-01-18 06:00:00,1.578282999999999,0.13
2023-01-18 08:00:00,1.6447300000000007,0.11
2023-01-18 10:00:00,1.7399729999999993,0.11
2023-01-18 12:00:00,1.5544550000000006,0.1
2023-01-18 14:00:00,1.5720959999999986,0.09
2023-01-18 16:00:00,1.6714790000000013,0.09
2023-01-18 18:00:00,1.5881499999999995,0.09
2023-01-18 20:00:00,1.6393480000000002,0.15
2023-01-18 22:00:00,1.6209939999999992,0.15
2023-01-19 00:00:00,1.6715480000000007,0.15
2023-01-19 02:00:00,1.4287342999999992,0.12
2023-01-19 04:00:00,1.439351199999999,0.12
2023-01-19 06:00:00,1.4322259000000008,0.12
2023-01-19 08:00:00,1.4236795999999992,0.13
2023-01-19 10:00:00,1.3839119,0.12
2023-01-19 12:00:00,1.4466389000000008,0.12
2023-01-19 14:00:00,1.5105026999999993,0.1
2023-01-19 16:00:00,1.3845209000000005,0.1
2023-01-19 18:00:00,1.3499296999999992,0.1
2023-01-19 20:00:00,1.420391,0.07
2023-01-19 22:00:00,1.4356565999999995,0.07
2023-01-20 00:00:00,1.4433909,0.07
2023-01-20 02:00:00,1.1280607,0.11
2023-01-20 04:00:00,1.1181854000000002,0.11
2023-01-20 06:00:00,1.1112773999999996,0.11
2023-01-20 08:00:00,1.1541384000000001,0.07
2023-01-20 10:00:00,1.1213568000000003,0.07
2023-01-20 12:00:00,1.1799021000000003,0.08
2023-01-20 14:00:00,1.1784733999999992,0.1
2023-01-20 16:00:00,1.1380145000000008,0.1
2023-01-20 18:00:00,1.2703812,0.12
2023-01-20 20:00:00,1.1937965999999995,0.21
2023-01-20 22:00:00,1.1468692999999999,0.21
2023-01-21 00:00:00,1.1728842000000006,0.21
2023-01-21 02:00:00,2.101883400000001,0.18
2023-01-21 04:00:00,2.1574603999999966,0.18
2023-01-21 06:00:00,2.164910400000001,0.18
2023-01-21 08:00:00,1.7026528000000014,0.18
2023-01-21 10:00:00,2.164642199999999,0.18
2023-01-21 12:00:00,2.090499799999999,0.15
2023-01-21 14:00:00,2.1463450000000015,0.15
2023-01-21 16:00:00,2.4787044000000016,0.15
2023-01-21 18:00:00,2.0972047999999974,0.1
2023-01-21 20:00:00,1.8143432000000004,0.19
2023-01-21 22:00:00,1.9166465999999998,0.19
2023-01-22 00:00:00,2.115591400000001,0.19
2023-01-22 02:00:00,1.980587700000001,0.24
2023-01-22 04:00:00,1.9778576999999984,0.24
2023-01-22 06:00:00,1.9209099000000023,0.18
2023-01-22 08:00:00,2.1390368999999994,0.16
2023-01-22 10:00:00,1.7420949000000006,0.16
2023-01-22 12:00:00,2.0294546999999996,0.15
2023-01-22 14:00:00,2.198496299999999,0.15
2023-01-22 16:00:00,2.2089795,0.15
2023-01-22 18:00:00,2.2782669,0.15
2023-01-22 20:00:00,1.9241858999999997,0.17
2023-01-22 22:00:00,1.4404298999999998,0.17
2023-01-23 00:00:00,1.0069605000000006,0.17
2023-01-23 02:00:00,2.1143430000000007,0.24
2023-01-23 04:00:00,2.181761999999998,0.24
2023-01-23 06:00:00,2.2193028000000012,0.22
2023-01-23 08:00:00,2.3271731999999985,0.19
2023-01-23 10:00:00,2.044013400000002,0.19
2023-01-23 12:00:00,2.0036213999999997,0.17
2023-01-23 14:00:00,2.1539924999999993,0.18
2023-01-23 16:00:00,1.9585665000000017,0.18
2023-01-23 18:00:00,1.9862766000000005,0.19
2023-01-23 20:00:00,2.111165099999999,0.15
2023-01-23 22:00:00,2.3549724000000003,0.14
2023-01-24 00:00:00,2.2051061999999995,0.15
2023-01-24 02:00:00,2.3363142000000012,0.16
2023-01-24 04:00:00,2.349352199999999,0.14
2023-01-24 06:00:00,2.3952396,0.17
2023-01-24 08:00:00,2.3202552000000005,0.14
2023-01-24 10:00:00,2.2752263999999998,0.14
2023-01-24 12:00:00,2.443702799999999,0.16
2023-01-24 14:00:00,2.3902788000000013,0.15
2023-01-24 16:00:00,2.566196400000001,0.15
2023-01-24 18:00:00,2.3210819999999996,0.14
2023-01-24 20:00:00,2.0887512,0.1
2023-01-24 22:00:00,2.395748400000002,0.11
2023-01-25 00:00:00,2.3106833999999985,0.1
2023-01-25 02:00:00,1.7845578000000009,0.13
2023-01-25 04:00:00,1.7783831999999993,0.12
2023-01-25 06:00:00,1.7741519999999995,0.12
2023-01-25 08:00:00,1.8070914000000002,0.1
2023-01-25 10:00:00,1.8051234000000007,0.1
2023-01-25 12:00:00,1.7099459999999995,0.12
2023-01-25 14:00:00,1.7259606000000007,0.13
2023-01-25 16:00:00,1.8229338,0.12
2023-01-25 18:00:00,1.805197199999999,0.11
2023-01-25 20:00:00,1.7001798000000008,0.09
2023-01-25 22:00:00,1.9210139999999993,0.1
2023-01-26 00:00:00,1.8631794000000008,0.1
2023-01-26 02:00:00,2.0085569999999997,0.08
2023-01-26 04:00:00,2.016174199999999,0.14
2023-01-26 06:00:00,1.991185400000002,0.14
2023-01-26 08:00:00,1.9858423999999997,0.16
2023-01-26 10:00:00,1.9920073999999999,0.16
2023-01-26 12:00:00,1.9518938,0.15
2023-01-26 14:00:00,2.0013782000000004,0.16
2023-01-26 16:00:00,2.0576852,0.16
2023-01-26 18:00:00,1.980472000000001,0.13
2023-01-26 20:00:00,1.9393719999999988,0.17
2023-01-26 22:00:00,2.031326400000001,0.15
2023-01-27 00:00:00,2.0543150000000003,0.16
2023-01-27 02:00:00,1.7759679999999989,0.15
2023-01-27 04:00:00,1.8730468,0.15
2023-01-27 06:00:00,1.8292064000000008,0.16
2023-01-27 08:00:00,1.8500598000000006,0.22
2023-01-27 10:00:00,1.7698211999999995,0.21
2023-01-27 12:00:00,1.8413476000000015,0.21
2023-01-27 14:00:00,1.9270217999999983,0.16
2023-01-27 16:00:00,1.8983452000000007,0.14
2023-01-27 18:00:00,1.8078704000000008,0.14
2023-01-27 20:00:00,1.7793715999999997,0.12
2023-01-27 22:00:00,1.9770598000000001,0.1
2023-01-28 00:00:00,1.9068033999999998,0.13
2023-01-28 02:00:00,2.081768,0.11
2023-01-28 04:00:00,2.1565672000000005,0.12
2023-01-28 06:00:00,2.206324800000001,0.14
2023-01-28 08:00:00,2.137534399999999,0.1
2023-01-28 10:00:00,2.1896599999999986,0.12
2023-01-28 12:00:00,2.1191528000000015,0.12
2023-01-28 14:00:00,2.1460591999999994,0.11
2023-01-28 16:00:00,2.2102024000000005,0.13
2023-01-28 18:00:00,2.1405239999999996,0.12
2023-01-28 20:00:00,2.125309599999999,0.16
2023-01-28 22:00:00,2.2300936,0.18
2023-01-29 00:00:00,2.1685552000000006,0.15
2023-01-29 02:00:00,1.9613244,0.17
2023-01-29 04:00:00,1.9002507999999994,0.12
2023-01-29 06:00:00,1.970661,0.11
2023-01-29 08:00:00,1.9570950000000003,0.12
2023-01-29 10:00:00,1.9612179999999997,0.12
2023-01-29 12:00:00,1.9180195999999996,0.11
2023-01-29 14:00:00,1.9129922000000001,0.14
2023-01-29 16:00:00,1.9580260000000005,0.14
2023-01-29 18:00:00,1.9455771999999998,0.12
2023-01-29 20:00:00,1.9852111999999993,0.08
2023-01-29 22:00:00,1.877534400000001,0.1
2023-01-30 00:00:00,1.9335806000000002,0.09
2023-01-30 02:00:00,1.8136365,0.1
2023-01-30 04:00:00,1.9114034999999998,0.1
2023-01-30 06:00:00,1.8172320000000002,0.11
2023-01-30 08:00:00,1.8592304999999996,0.11
2023-01-30 10:00:00,1.8487754999999995,0.1
2023-01-30 12:00:00,1.8046860000000005,0.12
2023-01-30 14:00:00,1.8463019999999997,0.11
2023-01-30 16:00:00,1.76307,0.11
2023-01-30 18:00:00,1.8781005000000002,0.12
2023-01-30 20:00:00,1.7207909999999993,0.1
2023-01-30 22:00:00,1.9673760000000002,0.1
2023-01-31 00:00:00,1.7953784999999993,0.09
2023-01-31 02:00:00,2.047645600000001,0.11
2023-01-31 04:00:00,2.0434699999999997,0.1
2023-01-31 06:00:00,2.004860000000001,0.11
2023-01-31 08:00:00,2.0147269999999993,0.09
2023-01-31 10:00:00,2.0146984000000003,0.09
2023-01-31 12:00:00,1.9588712000000004,0.11
2023-01-31 14:00:00,2.1603009999999987,0.11
2023-01-31 16:00:00,2.0798778,0.1
2023-01-31 18:00:00,1.9868706,0.12
2023-01-31 20:00:00,2.039008399999999,0.11
2023-01-31 22:00:00,2.2935770000000013,0.1
